CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age
24842,S,F,90000,3,2,0,1,2-5 Miles,Europe,60
24843,M,M,130000,3,4,0,3,5-10 Miles,Europe,60
24844,S,F,70000,5,1,1,2,10+ Miles,Europe,71
24845,M,M,70000,5,1,1,2,2-5 Miles,Europe,70
24846,S,F,80000,5,0,0,2,2-5 Miles,Europe,71
24847,M,F,130000,3,4,1,3,0-1 Miles,Europe,71
24848,M,M,70000,5,1,1,3,10+ Miles,Europe,70
24849,M,F,100000,2,3,0,4,2-5 Miles,Europe,69
24850,M,M,120000,4,5,1,1,10+ Miles,Europe,69
24851,M,F,130000,4,4,1,4,0-1 Miles,Europe,69
24852,M,F,170000,4,4,1,3,0-1 Miles,Europe,69
24853,S,M,80000,4,2,1,1,10+ Miles,Europe,61
24854,S,F,110000,3,4,1,4,10+ Miles,Europe,61
24855,S,F,130000,3,4,0,4,0-1 Miles,Europe,61
24856,M,F,130000,3,4,0,4,5-10 Miles,Europe,61
24857,M,F,130000,3,4,1,4,0-1 Miles,Europe,61
24858,M,M,130000,3,4,1,4,0-1 Miles,Europe,61
24859,S,M,130000,3,5,0,0,5-10 Miles,Europe,60
24860,S,M,170000,0,5,0,2,0-1 Miles,Europe,60
24861,M,F,90000,4,2,1,2,2-5 Miles,Europe,62
24862,M,F,100000,3,4,0,3,2-5 Miles,Europe,62
24863,S,M,100000,3,4,0,4,2-5 Miles,Europe,62
24864,M,M,90000,4,1,1,2,10+ Miles,Europe,63
24865,S,F,160000,4,5,0,2,10+ Miles,Europe,62
24866,M,M,80000,4,1,1,3,10+ Miles,Europe,64
24867,S,F,90000,4,1,1,3,10+ Miles,Europe,64
24868,M,M,130000,4,5,1,3,0-1 Miles,Europe,63
24869,M,M,130000,4,5,0,3,10+ Miles,Europe,64
24870,M,F,150000,4,5,1,3,0-1 Miles,Europe,64
24871,S,F,90000,4,1,0,3,5-10 Miles,Europe,65
24872,S,F,90000,4,1,1,3,10+ Miles,Europe,64
24873,S,F,110000,4,5,0,2,10+ Miles,Europe,65
24874,M,F,90000,4,1,0,3,5-10 Miles,Europe,66
24875,S,M,90000,4,1,1,3,10+ Miles,Europe,66
24876,S,M,130000,4,5,0,4,10+ Miles,Europe,66
24877,M,F,80000,5,1,1,4,10+ Miles,Europe,67
24878,M,F,90000,4,1,1,3,10+ Miles,Europe,67
24879,M,F,90000,4,1,1,4,10+ Miles,Europe,67
24880,M,F,110000,4,5,1,3,10+ Miles,Europe,67
24881,M,F,150000,4,5,1,4,0-1 Miles,Europe,67
24882,M,F,90000,5,0,0,2,5-10 Miles,Europe,67
24883,S,F,100000,4,5,0,1,5-10 Miles,Europe,68
24884,M,F,60000,0,0,1,3,10+ Miles,Pacific,40
24885,S,M,60000,0,0,1,3,10+ Miles,Pacific,39
24886,S,F,60000,0,0,1,4,10+ Miles,Pacific,40
24887,S,M,70000,0,0,0,2,5-10 Miles,Pacific,40
24888,S,M,70000,0,0,0,2,5-10 Miles,Pacific,40
24889,M,F,70000,0,0,1,2,10+ Miles,Pacific,39
24890,S,F,70000,0,0,1,2,10+ Miles,Pacific,39
24891,S,F,70000,0,0,1,2,10+ Miles,Pacific,39
24892,S,M,70000,0,0,0,3,10+ Miles,Pacific,40
24893,S,M,60000,0,0,0,4,2-5 Miles,Pacific,41
24894,S,M,70000,0,0,0,3,10+ Miles,Pacific,41
24895,M,M,70000,0,0,0,4,10+ Miles,Pacific,40
24896,S,F,80000,0,0,1,3,10+ Miles,Pacific,40
24897,M,M,80000,0,0,1,3,10+ Miles,Pacific,41
24898,S,F,80000,0,0,1,3,10+ Miles,Pacific,41
24899,S,M,80000,0,0,0,3,10+ Miles,Pacific,42
24900,S,F,90000,0,0,1,3,10+ Miles,Pacific,41
24901,S,M,110000,0,5,0,3,10+ Miles,Pacific,41
24902,S,F,90000,0,0,1,3,10+ Miles,Pacific,42
24903,S,F,90000,0,0,0,3,10+ Miles,Pacific,42
24904,M,F,90000,0,0,1,3,10+ Miles,Pacific,41
24905,M,F,90000,0,0,1,3,10+ Miles,Pacific,41
24906,S,F,80000,0,0,0,3,10+ Miles,Pacific,43
24907,M,F,100000,0,5,1,2,10+ Miles,Pacific,42
24908,S,M,90000,0,0,1,3,10+ Miles,Pacific,43
24909,M,M,100000,0,5,0,3,10+ Miles,Pacific,42
24910,M,M,100000,0,5,1,3,10+ Miles,Pacific,43
24911,S,M,80000,0,0,0,4,10+ Miles,Pacific,44
24912,S,F,110000,0,5,0,3,10+ Miles,Pacific,42
24913,M,F,90000,0,0,0,4,10+ Miles,Pacific,44
24914,M,F,90000,0,0,0,4,10+ Miles,Pacific,43
24915,S,M,100000,0,5,1,3,10+ Miles,Pacific,44
24916,S,F,90000,0,0,0,4,10+ Miles,Pacific,44
24917,S,M,90000,0,0,0,4,10+ Miles,Pacific,45
24918,S,M,90000,0,0,0,4,10+ Miles,Pacific,45
24919,M,M,100000,0,5,1,4,10+ Miles,Pacific,45
24920,M,F,110000,0,5,1,4,10+ Miles,Pacific,44
24921,S,M,120000,0,5,0,4,10+ Miles,Pacific,45
24922,M,F,120000,0,5,1,4,10+ Miles,Pacific,45
24923,M,F,120000,0,5,0,4,10+ Miles,Pacific,45
24924,M,M,110000,0,5,0,4,10+ Miles,Pacific,44
24925,S,M,30000,4,0,0,2,1-2 Miles,North America,66
24926,S,M,30000,4,0,0,2,1-2 Miles,North America,66
24927,S,F,30000,4,0,0,2,1-2 Miles,North America,67
24928,S,M,30000,4,0,0,2,1-2 Miles,North America,67
24929,S,M,30000,4,0,1,2,5-10 Miles,North America,67
24930,M,F,30000,4,0,1,2,5-10 Miles,North America,67
24931,S,F,40000,4,0,1,2,5-10 Miles,North America,78
24932,M,M,40000,4,0,1,2,5-10 Miles,North America,78
24933,S,F,50000,3,0,0,2,1-2 Miles,North America,78
24934,S,F,50000,3,0,0,2,1-2 Miles,North America,78
24935,S,M,60000,3,0,1,2,10+ Miles,North America,77
24936,M,M,60000,3,0,1,2,10+ Miles,North America,77
24937,S,F,60000,3,0,1,2,10+ Miles,North America,75
24938,M,F,60000,3,0,1,2,10+ Miles,North America,76
24939,S,F,60000,3,0,1,2,10+ Miles,North America,76
24940,M,M,60000,3,0,1,2,10+ Miles,North America,75
24941,M,M,60000,3,0,1,2,10+ Miles,North America,75
24942,M,M,60000,3,0,0,2,1-2 Miles,North America,75
24943,M,M,60000,3,0,1,2,10+ Miles,North America,75
24944,M,F,60000,3,0,1,2,10+ Miles,North America,75
24945,M,M,60000,3,0,1,2,10+ Miles,North America,74
24946,S,F,60000,3,0,1,2,10+ Miles,North America,74
24947,S,M,40000,4,0,0,2,1-2 Miles,North America,74
24948,M,M,50000,3,0,1,2,10+ Miles,North America,74
24949,S,M,50000,3,0,1,2,10+ Miles,North America,73
24950,S,F,50000,4,0,1,2,10+ Miles,North America,73
24951,M,M,60000,4,0,1,2,10+ Miles,North America,71
24952,S,F,60000,4,0,0,2,1-2 Miles,North America,72
24953,M,M,30000,5,0,0,2,1-2 Miles,North America,70
24954,M,M,40000,4,0,1,2,10+ Miles,North America,68
24955,S,M,30000,5,0,1,3,10+ Miles,North America,69
24956,M,F,30000,5,0,1,4,10+ Miles,North America,70
24957,M,F,30000,5,0,1,4,10+ Miles,North America,70
24958,S,F,40000,5,0,0,3,2-5 Miles,North America,69
24959,S,F,70000,5,0,1,3,10+ Miles,North America,68
24960,S,F,70000,5,0,0,3,2-5 Miles,North America,69
24961,M,F,40000,2,1,1,1,2-5 Miles,North America,68
24962,M,M,40000,2,1,1,1,2-5 Miles,North America,67
24963,M,F,40000,2,1,1,2,10+ Miles,North America,68
24964,M,F,40000,2,1,0,2,2-5 Miles,North America,68
24965,M,M,40000,2,1,0,2,2-5 Miles,North America,67
24966,S,F,70000,2,1,0,1,2-5 Miles,North America,68
24967,S,F,40000,2,1,1,2,10+ Miles,North America,67
24968,M,M,60000,2,1,1,1,10+ Miles,North America,67
24969,M,F,60000,2,1,1,1,10+ Miles,North America,66
24970,M,M,60000,2,1,1,1,10+ Miles,North America,67
24971,M,F,60000,2,1,1,2,10+ Miles,North America,67
24972,S,M,60000,2,1,0,0,2-5 Miles,North America,66
24973,M,F,60000,2,1,1,0,10+ Miles,North America,67
24974,M,M,60000,2,1,1,0,10+ Miles,North America,67
24975,S,F,60000,2,1,1,2,10+ Miles,North America,66
24976,M,F,60000,2,1,1,2,2-5 Miles,North America,66
24977,M,F,60000,2,1,1,2,2-5 Miles,North America,66
24978,M,F,60000,2,1,1,2,10+ Miles,North America,65
24979,M,F,60000,2,1,1,2,2-5 Miles,North America,66
24980,M,F,60000,2,1,1,1,10+ Miles,North America,66
24981,M,M,60000,2,1,1,2,10+ Miles,North America,65
24982,M,M,60000,2,1,1,1,10+ Miles,North America,64
24983,S,F,70000,4,2,1,1,10+ Miles,North America,65
24984,M,M,70000,4,2,1,1,1-2 Miles,North America,65
24985,M,F,80000,3,1,1,1,5-10 Miles,North America,65
24986,M,F,60000,2,1,1,2,10+ Miles,North America,63
24987,M,M,60000,2,1,1,2,2-5 Miles,North America,64
24988,M,F,70000,4,2,1,2,10+ Miles,North America,64
24989,M,F,70000,2,1,1,2,10+ Miles,North America,63
24990,M,M,70000,2,1,1,2,2-5 Miles,North America,62
24991,S,M,70000,2,1,1,2,10+ Miles,North America,63
24992,M,F,70000,2,1,1,2,10+ Miles,North America,63
24993,M,M,70000,2,1,1,2,10+ Miles,North America,63
24994,M,F,60000,3,1,1,2,10+ Miles,North America,62
24995,S,F,60000,3,1,1,2,10+ Miles,North America,61
24996,M,M,60000,3,1,1,3,10+ Miles,North America,62
24997,S,M,60000,3,1,1,3,10+ Miles,North America,61
24998,S,F,130000,1,0,1,3,0-1 Miles,North America,47
24999,S,M,150000,1,0,0,0,0-1 Miles,North America,47
25000,S,F,40000,0,0,0,2,1-2 Miles,North America,35
25001,M,M,20000,4,0,1,2,5-10 Miles,Pacific,71
25002,M,M,40000,0,0,1,2,5-10 Miles,North America,36
25003,S,M,30000,0,0,0,1,1-2 Miles,North America,36
25004,S,M,30000,0,0,0,1,1-2 Miles,North America,37
25005,S,F,30000,0,0,0,1,1-2 Miles,North America,37
25006,S,F,30000,0,0,1,1,5-10 Miles,North America,37
25007,S,F,30000,0,0,0,1,1-2 Miles,North America,37
25008,S,F,60000,0,0,0,2,1-2 Miles,North America,37
25009,M,F,10000,2,1,0,2,1-2 Miles,Pacific,70
25010,S,F,30000,2,0,0,2,1-2 Miles,Pacific,69
25011,M,F,30000,2,0,0,2,1-2 Miles,Pacific,68
25012,M,M,10000,2,1,1,2,5-10 Miles,Pacific,66
25013,S,M,10000,2,1,1,2,5-10 Miles,Pacific,67
25014,S,M,60000,0,0,0,2,1-2 Miles,North America,37
25015,M,F,70000,0,0,0,2,0-1 Miles,North America,37
25016,S,M,40000,0,0,0,2,5-10 Miles,North America,38
25017,M,F,10000,2,1,1,2,1-2 Miles,Pacific,67
25018,S,M,70000,0,0,1,2,5-10 Miles,North America,38
25019,M,F,10000,2,1,1,3,5-10 Miles,Pacific,64
25020,S,M,20000,2,1,1,2,5-10 Miles,Pacific,65
25021,M,M,20000,2,1,1,2,5-10 Miles,Pacific,65
25022,M,F,20000,2,1,1,2,1-2 Miles,Pacific,63
25023,S,F,40000,0,0,1,2,5-10 Miles,North America,35
25024,S,M,40000,0,0,0,2,5-10 Miles,North America,35
25025,S,M,70000,0,0,0,2,0-1 Miles,North America,35
25026,M,M,20000,2,1,1,3,5-10 Miles,Pacific,63
25027,M,F,40000,2,0,0,2,1-2 Miles,Pacific,62
25028,M,F,40000,2,0,1,2,5-10 Miles,Pacific,62
25029,S,M,40000,2,0,1,2,5-10 Miles,Pacific,62
25030,S,F,40000,2,0,1,2,5-10 Miles,Pacific,62
25031,S,F,40000,3,0,0,2,1-2 Miles,Pacific,60
25032,S,F,40000,3,0,0,2,5-10 Miles,Pacific,61
25033,S,M,40000,3,0,0,2,5-10 Miles,Pacific,60
25034,S,F,80000,2,0,1,2,5-10 Miles,Pacific,59
25035,S,F,80000,2,0,0,2,1-2 Miles,Pacific,60
25036,S,F,80000,2,0,0,2,1-2 Miles,Pacific,60
25037,M,M,80000,2,0,0,2,1-2 Miles,Pacific,59
25038,S,F,40000,0,0,0,2,1-2 Miles,North America,40
25039,S,F,40000,0,0,1,2,5-10 Miles,North America,40
25040,S,M,40000,0,0,0,2,1-2 Miles,North America,40
25041,S,M,40000,0,0,1,2,5-10 Miles,North America,40
25042,S,F,40000,0,0,0,2,1-2 Miles,North America,40
25043,S,M,40000,0,0,1,2,5-10 Miles,North America,40
25044,S,F,60000,0,0,0,2,5-10 Miles,North America,40
25045,M,F,50000,0,0,1,2,5-10 Miles,North America,41
25046,M,M,60000,0,0,1,2,5-10 Miles,North America,42
25047,M,M,60000,0,0,1,2,5-10 Miles,North America,41
25048,S,F,70000,0,0,0,2,0-1 Miles,North America,42
25049,M,F,70000,0,0,1,2,5-10 Miles,North America,42
25050,S,M,70000,0,0,1,2,5-10 Miles,North America,42
25051,S,F,80000,2,0,1,2,5-10 Miles,Pacific,59
25052,S,F,80000,2,0,0,2,1-2 Miles,Pacific,59
25053,M,M,70000,2,0,1,2,5-10 Miles,Pacific,58
25054,S,F,100000,1,0,0,4,0-1 Miles,Pacific,57
25055,M,M,100000,1,1,0,1,10+ Miles,Pacific,57
25056,M,M,100000,1,1,1,1,10+ Miles,Pacific,57
25057,S,M,100000,1,1,0,3,0-1 Miles,Pacific,55
25058,M,M,100000,1,1,1,3,2-5 Miles,Pacific,56
25059,S,M,70000,0,0,1,2,5-10 Miles,North America,42
25060,S,M,80000,0,0,0,1,0-1 Miles,North America,42
25061,S,F,50000,0,0,0,2,1-2 Miles,North America,41
25062,S,F,50000,0,0,1,2,5-10 Miles,North America,40
25063,M,M,50000,0,0,0,2,1-2 Miles,North America,41
25064,S,M,150000,0,0,0,2,0-1 Miles,North America,49
25065,M,M,70000,2,0,1,2,5-10 Miles,North America,57
25066,S,M,70000,2,0,0,2,1-2 Miles,North America,58
25067,S,F,40000,0,0,0,1,2-5 Miles,North America,50
25068,S,M,60000,4,4,0,2,0-1 Miles,North America,51
25069,M,F,60000,4,4,1,3,10+ Miles,North America,50
25070,M,F,60000,4,4,1,3,10+ Miles,North America,51
25071,M,F,60000,5,5,1,3,2-5 Miles,North America,51
25072,S,F,60000,4,2,0,2,0-1 Miles,North America,50
25073,M,F,60000,4,2,1,2,2-5 Miles,North America,51
25074,M,F,70000,4,2,1,2,2-5 Miles,North America,51
25075,M,F,70000,4,2,1,2,2-5 Miles,North America,52
25076,M,F,60000,3,2,0,0,0-1 Miles,North America,52
25077,M,M,60000,3,2,0,0,0-1 Miles,North America,52
25078,M,M,40000,3,2,1,2,2-5 Miles,North America,53
25079,S,F,70000,1,0,1,1,2-5 Miles,North America,53
25080,S,F,70000,1,0,1,1,2-5 Miles,North America,53
25081,S,F,30000,0,0,0,2,0-1 Miles,North America,54
25082,M,M,40000,4,3,1,2,0-1 Miles,North America,54
25083,M,M,40000,4,3,1,3,10+ Miles,North America,54
25084,M,M,60000,1,0,0,1,0-1 Miles,North America,53
25085,M,M,60000,1,0,1,1,2-5 Miles,North America,54
25086,M,F,60000,1,0,1,1,2-5 Miles,North America,54
25087,M,M,60000,1,0,0,1,0-1 Miles,North America,54
25088,M,F,60000,1,0,1,1,2-5 Miles,North America,54
25089,S,F,40000,0,0,0,1,2-5 Miles,North America,55
25090,M,M,40000,0,0,0,1,0-1 Miles,North America,55
25091,S,M,40000,0,0,0,1,0-1 Miles,North America,55
25092,M,F,60000,1,0,1,1,2-5 Miles,North America,54
25093,S,F,50000,0,0,0,1,0-1 Miles,North America,48
25094,S,M,50000,0,0,0,1,0-1 Miles,North America,48
25095,S,M,50000,0,0,0,1,0-1 Miles,North America,48
25096,S,F,50000,0,0,0,1,2-5 Miles,North America,48
25097,M,M,60000,1,0,1,1,2-5 Miles,North America,55
25098,M,M,60000,1,0,0,1,0-1 Miles,North America,55
25099,M,F,60000,1,0,1,1,0-1 Miles,North America,55
25100,M,F,60000,1,0,1,1,2-5 Miles,North America,56
25101,M,M,60000,5,4,1,1,2-5 Miles,North America,56
25102,M,F,60000,4,3,1,0,2-5 Miles,North America,56
25103,M,F,60000,4,3,1,0,0-1 Miles,North America,56
25104,S,F,70000,2,0,0,1,0-1 Miles,North America,55
25105,S,M,80000,4,0,1,0,0-1 Miles,North America,55
25106,M,M,90000,1,0,1,0,0-1 Miles,Pacific,45
25107,S,M,90000,2,0,0,0,0-1 Miles,Pacific,46
25108,M,M,60000,2,2,0,1,0-1 Miles,Pacific,46
25109,M,M,80000,4,4,0,1,0-1 Miles,Pacific,45
25110,M,F,80000,4,4,0,1,0-1 Miles,Pacific,45
25111,M,M,90000,2,0,1,0,2-5 Miles,Pacific,44
25112,M,F,60000,2,2,0,1,0-1 Miles,Pacific,46
25113,M,M,60000,2,2,1,1,2-5 Miles,Pacific,47
25114,S,M,60000,2,2,0,1,0-1 Miles,Pacific,46
25115,M,M,70000,5,5,1,3,10+ Miles,Pacific,47
25116,M,M,70000,5,5,1,3,10+ Miles,Pacific,47
25117,M,F,70000,5,5,0,3,10+ Miles,Pacific,47
25118,M,M,70000,5,5,1,3,10+ Miles,Pacific,47
25119,M,F,110000,1,0,1,1,1-2 Miles,Pacific,46
25120,S,F,110000,1,0,0,1,2-5 Miles,Pacific,45
25121,M,M,110000,1,0,1,1,2-5 Miles,Pacific,45
25122,S,F,80000,5,5,1,2,0-1 Miles,Pacific,48
25123,M,F,80000,5,5,1,3,0-1 Miles,Pacific,48
25124,S,M,80000,5,5,1,3,0-1 Miles,Pacific,47
25125,M,M,80000,5,5,1,3,0-1 Miles,Pacific,48
25126,M,M,90000,0,0,1,0,2-5 Miles,Pacific,48
25127,S,F,90000,2,0,0,0,1-2 Miles,Pacific,49
25128,M,M,60000,3,3,1,1,2-5 Miles,Pacific,50
25129,S,M,60000,3,3,0,1,0-1 Miles,Pacific,49
25130,M,M,70000,5,5,0,4,10+ Miles,Pacific,50
25131,M,M,70000,5,5,1,4,10+ Miles,Pacific,49
25132,M,F,70000,5,5,0,4,10+ Miles,Pacific,47
25133,S,F,70000,0,0,1,1,5-10 Miles,Pacific,46
25134,M,M,80000,5,5,1,4,1-2 Miles,Pacific,47
25135,S,M,80000,5,5,1,4,1-2 Miles,Pacific,47
25136,S,M,80000,5,5,1,4,1-2 Miles,Pacific,47
25137,M,F,80000,5,5,1,4,0-1 Miles,Pacific,47
25138,M,M,80000,5,5,1,4,1-2 Miles,Pacific,46
25139,M,M,60000,3,3,0,2,0-1 Miles,Pacific,51
25140,M,F,60000,3,3,1,2,5-10 Miles,Pacific,51
25141,S,M,20000,0,0,1,2,1-2 Miles,Europe,41
25142,S,F,30000,0,0,1,1,2-5 Miles,Europe,40
25143,S,F,30000,0,0,0,1,0-1 Miles,Europe,41
25144,S,M,30000,0,0,1,1,2-5 Miles,Europe,41
25145,S,M,30000,0,0,1,1,2-5 Miles,Europe,41
25146,M,M,60000,3,1,1,3,10+ Miles,North America,62
25147,M,F,60000,2,0,1,2,5-10 Miles,North America,58
25148,M,M,60000,2,0,0,2,1-2 Miles,North America,57
25149,M,F,60000,2,0,1,2,5-10 Miles,North America,57
25150,S,M,80000,2,1,1,1,2-5 Miles,North America,57
25151,S,F,80000,2,0,0,2,1-2 Miles,North America,59
25152,S,F,60000,2,0,1,2,5-10 Miles,North America,59
25153,S,M,100000,4,1,0,4,0-1 Miles,North America,50
25154,M,M,110000,2,2,1,3,2-5 Miles,North America,49
25155,S,F,110000,3,2,1,4,2-5 Miles,North America,50
25156,S,F,130000,1,1,0,4,0-1 Miles,North America,49
25157,S,F,80000,4,3,1,1,2-5 Miles,North America,51
25158,M,F,90000,5,5,1,3,0-1 Miles,North America,51
25159,S,F,100000,5,2,1,0,2-5 Miles,North America,51
25160,S,F,100000,5,2,1,1,2-5 Miles,North America,51
25161,M,F,130000,3,2,1,3,0-1 Miles,North America,51
25162,S,M,160000,1,1,0,3,0-1 Miles,North America,50
25163,M,F,70000,3,2,1,0,5-10 Miles,North America,59
25164,M,M,70000,3,2,0,1,0-1 Miles,North America,59
25165,M,F,70000,4,3,1,0,0-1 Miles,North America,59
25166,S,M,70000,4,3,1,0,5-10 Miles,North America,59
25167,M,M,80000,3,0,0,1,0-1 Miles,North America,58
25168,M,M,80000,2,0,1,2,5-10 Miles,North America,60
25169,S,M,130000,1,2,0,3,0-1 Miles,North America,81
25170,M,M,90000,0,0,1,1,10+ Miles,North America,52
25171,M,M,90000,0,0,1,1,10+ Miles,North America,52
25172,M,M,130000,3,2,1,4,0-1 Miles,North America,51
25173,M,F,80000,5,4,1,2,5-10 Miles,North America,53
25174,M,F,90000,5,4,1,4,5-10 Miles,North America,53
25175,S,M,100000,1,2,1,3,5-10 Miles,North America,52
25176,S,M,130000,1,2,0,4,0-1 Miles,North America,53
25177,M,M,70000,5,4,1,3,5-10 Miles,North America,53
25178,M,F,80000,5,4,1,3,1-2 Miles,North America,54
25179,M,M,80000,5,4,1,3,5-10 Miles,North America,54
25180,S,F,90000,4,3,1,1,5-10 Miles,North America,54
25181,M,M,90000,4,3,1,1,5-10 Miles,North America,54
25182,M,F,90000,4,3,1,2,1-2 Miles,North America,54
25183,M,M,90000,4,3,1,2,1-2 Miles,North America,54
25184,S,M,110000,1,3,1,4,5-10 Miles,North America,54
25185,S,F,130000,1,3,0,3,2-5 Miles,North America,54
25186,M,F,80000,3,2,1,1,5-10 Miles,North America,59
25187,M,F,50000,2,0,1,2,5-10 Miles,North America,80
25188,M,M,40000,3,0,1,2,5-10 Miles,North America,79
25189,M,M,50000,2,0,1,2,5-10 Miles,North America,79
25190,M,F,60000,2,0,1,2,5-10 Miles,North America,79
25191,S,M,120000,1,3,0,4,2-5 Miles,North America,79
25192,S,F,90000,4,3,1,3,5-10 Miles,North America,55
25193,S,F,90000,4,3,1,4,5-10 Miles,North America,54
25194,S,F,70000,3,0,1,2,5-10 Miles,North America,61
25195,S,F,70000,3,0,0,2,1-2 Miles,North America,60
25196,M,M,60000,2,0,1,2,5-10 Miles,North America,60
25197,M,M,60000,2,0,1,2,5-10 Miles,North America,61
25198,M,F,60000,2,0,1,2,5-10 Miles,North America,61
25199,M,M,60000,3,0,1,2,5-10 Miles,North America,62
25200,M,M,40000,3,0,1,2,5-10 Miles,North America,63
25201,M,M,40000,3,0,1,2,5-10 Miles,North America,64
25202,S,M,40000,3,0,1,2,5-10 Miles,North America,64
25203,S,F,40000,3,0,0,2,1-2 Miles,North America,64
25204,S,F,40000,4,0,0,2,1-2 Miles,North America,64
25205,S,M,30000,4,0,1,2,5-10 Miles,North America,65
25206,S,M,30000,4,0,1,2,5-10 Miles,North America,65
25207,S,F,30000,4,0,1,2,5-10 Miles,North America,66
25208,S,M,30000,4,0,1,2,5-10 Miles,North America,65
25209,S,F,30000,4,0,0,2,1-2 Miles,North America,65
25210,M,F,60000,4,4,1,2,5-10 Miles,Pacific,50
25211,M,F,60000,4,4,1,3,10+ Miles,Pacific,51
25212,M,M,60000,5,5,1,1,5-10 Miles,Pacific,52
25213,S,F,70000,0,0,1,1,5-10 Miles,Pacific,51
25214,S,M,70000,0,0,0,1,5-10 Miles,Pacific,52
25215,S,F,70000,0,0,0,1,0-1 Miles,Pacific,52
25216,S,F,70000,0,0,0,1,5-10 Miles,Pacific,52
25217,M,M,80000,5,5,0,4,0-1 Miles,Pacific,47
25218,M,F,90000,2,2,1,0,0-1 Miles,Pacific,48
25219,M,F,90000,4,4,0,0,0-1 Miles,Pacific,48
25220,M,F,60000,1,0,1,1,5-10 Miles,Pacific,53
25221,S,F,60000,1,0,1,1,5-10 Miles,Pacific,54
25222,S,F,60000,1,0,0,1,0-1 Miles,Pacific,54
25223,S,M,110000,0,0,0,3,1-2 Miles,Pacific,49
25224,S,M,70000,0,0,0,1,5-10 Miles,Pacific,50
25225,S,F,70000,0,0,1,1,5-10 Miles,Pacific,50
25226,S,M,70000,0,0,1,1,5-10 Miles,Pacific,49
25227,S,M,80000,5,5,1,4,1-2 Miles,Pacific,50
25228,S,M,70000,0,0,1,1,5-10 Miles,Pacific,50
25229,S,F,70000,0,0,1,1,5-10 Miles,Pacific,51
25230,S,F,70000,0,0,0,1,5-10 Miles,Pacific,50
25231,S,F,90000,1,0,0,1,2-5 Miles,Pacific,56
25232,M,F,100000,5,0,1,1,10+ Miles,Pacific,56
25233,M,M,100000,4,0,1,1,10+ Miles,Pacific,56
25234,S,F,70000,0,0,1,2,5-10 Miles,Pacific,51
25235,M,F,60000,1,0,1,1,5-10 Miles,Pacific,52
25236,S,M,70000,5,4,1,2,5-10 Miles,Pacific,53
25237,M,M,70000,5,4,1,2,5-10 Miles,Pacific,53
25238,M,M,70000,5,4,1,2,0-1 Miles,Pacific,53
25239,M,F,70000,5,4,1,2,0-1 Miles,Pacific,53
25240,M,M,70000,5,4,1,3,5-10 Miles,Pacific,54
25241,M,M,90000,2,0,1,1,5-10 Miles,Pacific,56
25242,S,F,90000,2,0,0,1,2-5 Miles,Pacific,57
25243,S,F,100000,4,0,1,2,1-2 Miles,Pacific,57
25244,S,M,70000,1,0,1,1,5-10 Miles,Pacific,58
25245,S,M,30000,2,0,0,2,0-1 Miles,Pacific,79
25246,M,M,40000,2,0,1,1,5-10 Miles,Pacific,79
25247,M,F,70000,5,4,1,3,10+ Miles,Pacific,55
25248,M,F,70000,5,4,1,3,10+ Miles,Pacific,55
25249,S,F,70000,1,0,0,1,0-1 Miles,Pacific,58
25250,S,M,70000,1,0,0,1,0-1 Miles,Pacific,58
25251,S,F,70000,1,0,1,1,5-10 Miles,Pacific,58
25252,S,M,80000,1,0,0,1,0-1 Miles,Pacific,59
25253,M,M,30000,0,0,1,2,5-10 Miles,North America,39
25254,S,F,30000,0,0,1,2,5-10 Miles,North America,39
25255,M,M,40000,0,0,1,2,5-10 Miles,North America,40
25256,M,M,40000,0,0,1,2,5-10 Miles,North America,40
25257,M,M,30000,0,0,1,2,5-10 Miles,North America,34
25258,M,M,30000,0,0,1,2,5-10 Miles,North America,35
25259,M,M,30000,0,0,0,2,0-1 Miles,North America,35
25260,S,M,40000,0,0,1,2,5-10 Miles,North America,37
25261,M,M,40000,0,0,1,2,5-10 Miles,North America,36
25262,M,M,40000,2,0,0,2,0-1 Miles,Pacific,77
25263,S,F,40000,2,0,1,2,5-10 Miles,Pacific,76
25264,S,M,40000,0,0,1,2,5-10 Miles,North America,38
25265,S,F,30000,0,0,0,2,5-10 Miles,North America,36
25266,S,F,30000,2,0,0,2,5-10 Miles,Pacific,76
25267,M,M,40000,2,0,1,2,5-10 Miles,Pacific,76
25268,M,M,60000,2,0,0,1,0-1 Miles,Pacific,76
25269,S,F,60000,2,0,1,1,5-10 Miles,Pacific,76
25270,M,F,40000,2,0,0,2,0-1 Miles,Pacific,72
25271,S,M,40000,2,0,0,2,0-1 Miles,Pacific,71
25272,S,M,60000,2,0,0,1,1-2 Miles,Pacific,72
25273,M,M,60000,2,0,0,1,1-2 Miles,Pacific,72
25274,S,F,40000,0,0,0,2,1-2 Miles,North America,39
25275,S,F,40000,0,0,0,2,1-2 Miles,North America,39
25276,S,F,40000,0,0,0,1,1-2 Miles,North America,39
25277,S,M,40000,0,0,1,1,5-10 Miles,North America,39
25278,M,F,40000,0,0,1,1,5-10 Miles,North America,38
25279,S,F,40000,0,0,0,1,1-2 Miles,North America,39
25280,S,F,40000,0,0,0,1,1-2 Miles,North America,39
25281,S,M,40000,0,0,0,2,1-2 Miles,North America,39
25282,S,M,50000,0,0,0,1,1-2 Miles,North America,41
